taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
128.0,512.0,results/search_Mistral_20/exp_015_taylor_seq_len128_taylor_num_samples512,32.16608810424805,0.44810546724277184,0.6107033639143731,0.6316648531011969,0.3828918542123083,0.5390686661404893,0.4335016835016835,0.23890784982935154,0.3,,0.19999977395216942,8.0099496471199,inf,,,0.1593131828121841,inf,7.0,,True,taylor
256.0,4.0,results/search_Mistral_20/exp_016_taylor_seq_len256_taylor_num_samples4,41.313507080078125,0.4124532521200008,0.39174311926605504,0.5859630032644179,0.3986257717586138,0.5390686661404893,0.4019360269360269,0.2858361774744027,0.284,,0.19999977395216942,2.0944992187758795,7.779859428095104,,,0.00019137726889716252,8.760377460055881,1.0,,True,taylor
256.0,64.0,results/search_Mistral_20/exp_017_taylor_seq_len256_taylor_num_samples64,35.975807189941406,0.4269768795425293,0.5596330275229358,0.6050054406964092,0.37353116908982276,0.5201262825572218,0.3947811447811448,0.23976109215017063,0.296,,0.19999977395216942,8.324764006747955,31.590747206865228,,,0.044811827441056565,1571.5528813732994,7.0,,True,taylor
256.0,128.0,results/search_Mistral_20/exp_018_taylor_seq_len256_taylor_num_samples128,36.54701232910156,0.42981226671100764,0.5779816513761468,0.6039173014145811,0.3684524995020912,0.5288082083662194,0.3872053872053872,0.24232081911262798,0.3,,0.19999977395216942,8.366380198295621,31.575006970350675,,,0.0981103243927161,3437.9599653217524,7.0,,True,taylor
256.0,256.0,results/search_Mistral_20/exp_019_taylor_seq_len256_taylor_num_samples256,37.10063552856445,0.42157521112336177,0.5535168195718655,0.5973884657236126,0.35909181437960563,0.5193370165745856,0.3867845117845118,0.23890784982935154,0.296,,0.19999977395216942,8.400977207139368,inf,,,0.2086008300797807,inf,7.0,,True,taylor
256.0,512.0,results/search_Mistral_20/exp_020_taylor_seq_len256_taylor_num_samples512,36.54098129272461,0.4180617703016421,0.5446483180428134,0.5919477693144722,0.359788886675961,0.5114443567482242,0.38257575757575757,0.2440273037542662,0.292,,0.19999977395216942,8.432656761443718,inf,,,0.4052842706441879,inf,7.0,,True,taylor
32.0,4.0,results/search_Mistral_layerwise_20/exp_001_taylor_seq_len32_taylor_num_samples4,19.817108154296875,0.5024990769282321,0.5892966360856269,0.733949945593036,0.4999004182433778,0.5619573796369376,0.4827441077441077,0.3276450511945392,0.322,,0.1999997739521694,2.3847330848866,5.267406745524027,,,0.0003448194927639,10.039678785536024,4.0,1269.814394235611,True,layerwise
32.0,64.0,results/search_Mistral_layerwise_20/exp_002_taylor_seq_len32_taylor_num_samples64,20.221567153930664,0.5023522016942599,0.5180428134556575,0.7540805223068553,0.5210117506472814,0.5367008681925809,0.5058922558922558,0.3387372013651877,0.342,,0.1999997739521694,2.510478335034509,6.143748723947648,,,0.0012858642472161,36.754083169831176,6.0,1061.7188322544098,True,layerwise
32.0,128.0,results/search_Mistral_layerwise_20/exp_003_taylor_seq_len32_taylor_num_samples128,17.43583106994629,0.5055278332430618,0.5467889908256881,0.7535364526659413,0.5201155148376817,0.5445935280189423,0.5046296296296297,0.3370307167235495,0.332,,0.1999992088325929,2.281700013344006,5.898936182392605,,,0.0016801365547709,51.97559113634957,6.0,1131.2800343036652,True,layerwise
32.0,256.0,results/search_Mistral_layerwise_20/exp_004_taylor_seq_len32_taylor_num_samples256,20.45355224609375,0.5019291611844413,0.5382262996941896,0.7524483133841132,0.5278828918542123,0.5398579321231255,0.492003367003367,0.3250853242320819,0.338,,0.1999992088325929,2.098714494057376,6.034049377406727,,,0.002129530844589,77.18887472483846,6.0,1188.6933944225311,True,layerwise
