taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
64.0,128.0,results/search_Qwen_layerwise_20/exp_008_taylor_seq_len64_taylor_num_samples128,12.179459571838379,0.57899237483522,0.6376146788990825,0.736126224156692,0.6533559051981677,0.65982636148382,0.6115319865319865,0.3924914675767918,0.362,,0.19999892767709782,6.8960290977538286,2.6187163922787895,,,0.006266422259310882,5.0751343940695115,3.0,1033.6537914276123,True,layerwise
64.0,256.0,results/search_Qwen_layerwise_20/exp_009_taylor_seq_len64_taylor_num_samples256,11.945777893066406,0.576094213240509,0.6308868501529052,0.7372143634385201,0.6645090619398526,0.6400947119179163,0.6165824915824916,0.3873720136518771,0.356,,0.19999924702090882,6.463081106000777,2.8908172886676122,,,0.010400874695430199,10.170328417172033,3.0,1160.9205794334412,True,layerwise
64.0,512.0,results/search_Qwen_layerwise_20/exp_010_taylor_seq_len64_taylor_num_samples512,11.903141975402832,0.5786286164293947,0.6571865443425077,0.7393906420021763,0.6600278828918542,0.6535122336227308,0.6102693602693603,0.3720136518771331,0.358,,0.19999924702090882,6.188952734203637,3.2097210381418098,,,0.016398655017837882,19.160255073880155,3.0,1228.0740792751312,True,layerwise
128.0,4.0,results/search_Qwen_layerwise_20/exp_011_taylor_seq_len128_taylor_num_samples4,18.868453979492188,0.5778304124203747,0.6749235474006117,0.6942328618063112,0.6204939255128461,0.5998421468034728,0.678030303030303,0.4052901023890785,0.372,,0.19913246388003,3.031212079321263,4.220911679736224,,,0.00017420947551727295,0.6230281988779705,4.0,979.4149069786072,True,layerwise
128.0,64.0,results/search_Qwen_layerwise_20/exp_012_taylor_seq_len128_taylor_num_samples64,14.31557559967041,0.602617013789555,0.8226299694189603,0.7252448313384113,0.6405098585939056,0.6574585635359116,0.6308922558922558,0.4035836177474403,0.338,,0.19999924702090882,7.764701819943298,1.838955372888508,,,0.013578005755941073,6.9273804277181625,4.0,1043.1849527359009,True,layerwise
128.0,128.0,results/search_Qwen_layerwise_20/exp_013_taylor_seq_len128_taylor_num_samples128,14.30270767211914,0.5992191155705724,0.8140672782874617,0.7181719260065288,0.6417048396733719,0.6566692975532754,0.6325757575757576,0.39334470989761094,0.338,,0.19999924702090882,7.566265501281374,1.8591494677553515,,,0.0276036129022638,14.878000559906166,4.0,1037.3204889297485,True,layerwise
128.0,256.0,results/search_Qwen_layerwise_20/exp_014_taylor_seq_len128_taylor_num_samples256,14.462769508361816,0.6094033149120482,0.8146788990825689,0.7285092491838956,0.6405098585939056,0.6708760852407262,0.6502525252525253,0.4069965870307167,0.354,,0.19999924702090882,7.591298958622707,1.9072258251710201,,,0.05697515932843089,31.811007649948195,5.0,1119.4369819164276,True,layerwise
128.0,512.0,results/search_Qwen_layerwise_20/exp_015_taylor_seq_len128_taylor_num_samples512,14.524149894714355,0.6048605486758168,0.8042813455657493,0.7279651795429815,0.6404102768372834,0.6535122336227308,0.6468855218855218,0.4129692832764505,0.348,,0.19999924702090882,7.71247021936212,1.8675130204784358,,,0.11274140491150318,60.33099849584201,5.0,1247.914306640625,True,layerwise
256.0,4.0,results/search_Qwen_layerwise_20/exp_016_taylor_seq_len256_taylor_num_samples4,13.94868278503418,0.5938106405058673,0.8061162079510703,0.6996735582154516,0.6245767775343557,0.6614048934490924,0.6018518518518519,0.39505119453924914,0.368,,0.2000000201690828,10.551268932485423,3.1308534347950747,,,0.0010463744401931763,0.8097028732299805,4.0,935.372211933136,True,layerwise
256.0,64.0,results/search_Qwen_layerwise_20/exp_017_taylor_seq_len256_taylor_num_samples64,14.536256790161133,0.602493871253059,0.8058103975535168,0.7105549510337323,0.6338378809002191,0.6732438831886346,0.6435185185185185,0.3924914675767918,0.358,,0.19999924702090882,13.781552168651428,3.3186958488845852,,,0.0598420991251866,50.736437181631715,5.0,1001.9024822711945,True,layerwise
